"sub","PID","variable","value","type","source","vol","stoch","cond"
6,507,33,16.1993448806031,0,"data","H","H","HVHS"
6,507,34,16.1993448806031,1,"data","H","H","HVHS"
6,507,35,21.5991265074664,0,"data","H","H","HVHS"
6,507,36,1.30724501366657e-11,1,"data","H","H","HVHS"
6,507,37,5.3997816268764,0,"data","H","H","HVHS"
6,507,38,21.5991265074664,1,"data","H","H","HVHS"
6,507,39,32.3986897611931,0,"data","H","H","HVHS"
6,507,40,21.5991265074664,1,"data","H","H","HVHS"
6,507,41,16.1993448806031,0,"data","H","H","HVHS"
6,507,42,26.9989081343297,1,"data","H","H","HVHS"
6,507,43,16.1993448806031,0,"data","H","H","HVHS"
6,507,44,21.5991265074664,1,"data","H","H","HVHS"
6,507,45,21.5991265074664,0,"data","H","H","HVHS"
6,507,46,26.9989081343297,1,"data","H","H","HVHS"
6,507,47,21.5991265074664,0,"data","H","H","HVHS"
6,507,48,53.9978162686464,1,"data","H","H","HVHS"
6,507,49,37.7984713880564,0,"data","H","H","HVHS"
6,507,50,43.1982530149197,1,"data","H","H","HVHS"
6,507,51,26.9989081343297,0,"data","H","H","HVHS"
6,507,52,32.3986897611931,1,"data","H","H","HVHS"
6,507,53,48.5980346417831,0,"data","H","H","HVHS"
6,507,54,32.3986897611931,1,"data","H","H","HVHS"
6,507,55,37.7984713880564,0,"data","H","H","HVHS"
6,507,56,37.7984713880564,1,"data","H","H","HVHS"
6,507,57,21.5991265074664,0,"data","H","H","HVHS"
6,507,58,43.1982530149197,1,"data","H","H","HVHS"
6,507,59,43.1982530149197,0,"data","H","H","HVHS"
6,507,60,32.3986897611931,1,"data","H","H","HVHS"
6,507,61,59.3975978955097,0,"data","H","H","HVHS"
6,507,62,32.3986897611931,1,"data","H","H","HVHS"
6,507,63,59.3975978955097,0,"data","H","H","HVHS"
6,507,64,32.3986897611931,1,"data","H","H","HVHS"
6,507,65,53.9978162686464,0,"data","H","H","HVHS"
6,507,66,43.1982530149197,1,"data","H","H","HVHS"
6,507,67,37.7984713880564,0,"data","H","H","HVHS"
6,507,68,37.7984713880564,1,"data","H","H","HVHS"
6,507,69,43.1982530149197,0,"data","H","H","HVHS"
6,507,70,53.9978162686464,1,"data","H","H","HVHS"
6,507,71,53.9978162686464,0,"data","H","H","HVHS"
6,507,72,48.5980346417831,1,"data","H","H","HVHS"
6,507,73,59.3975978955097,0,"data","H","H","HVHS"
6,507,74,64.7973795223731,1,"data","H","H","HVHS"
6,507,75,43.1982530149197,0,"data","H","H","HVHS"
6,507,76,21.5991265074664,1,"data","H","H","HVHS"
6,507,77,16.1993448806031,0,"data","H","H","HVHS"
6,507,78,1.30724501366657e-11,1,"data","H","H","HVHS"
6,507,79,26.9989081343297,0,"data","H","H","HVHS"
6,507,80,1.30724501366657e-11,1,"data","H","H","HVHS"
7,601,1,7.55411086888819,1,"data","H","H","HVHS"
7,601,2,19.2607443164123,1,"data","H","H","HVHS"
7,601,3,19.2607443164123,1,"data","H","H","HVHS"
7,601,4,27.0651666147618,1,"data","H","H","HVHS"
7,601,5,15.3585331672376,0,"data","H","H","HVHS"
7,601,6,23.162955465587,0,"data","H","H","HVHS"
7,601,7,15.3585331672376,1,"data","H","H","HVHS"
7,601,8,11.4563220180629,1,"data","H","H","HVHS"
7,601,9,15.3585331672376,0,"data","H","H","HVHS"
7,601,10,27.0651666147618,0,"data","H","H","HVHS"
7,601,11,15.3585331672376,1,"data","H","H","HVHS"
7,601,12,11.4563220180629,0,"data","H","H","HVHS"
7,601,13,11.4563220180629,0,"data","H","H","HVHS"
7,601,14,11.4563220180629,1,"data","H","H","HVHS"
7,601,15,19.2607443164123,1,"data","H","H","HVHS"
7,601,16,30.9673777639365,1,"data","H","H","HVHS"
7,601,17,42.6740112114606,1,"data","H","H","HVHS"
7,601,18,27.0651666147618,1,"data","H","H","HVHS"
7,601,19,38.7718000622859,0,"data","H","H","HVHS"
7,601,20,23.162955465587,1,"data","H","H","HVHS"
7,601,21,34.8695889131112,1,"data","H","H","HVHS"
7,601,22,30.9673777639365,0,"data","H","H","HVHS"
7,601,23,34.8695889131112,1,"data","H","H","HVHS"
7,601,24,38.7718000622859,0,"data","H","H","HVHS"
7,601,25,34.8695889131112,0,"data","H","H","HVHS"
7,601,26,38.7718000622859,1,"data","H","H","HVHS"
7,601,27,34.8695889131112,1,"data","H","H","HVHS"
7,601,28,23.162955465587,0,"data","H","H","HVHS"
7,601,29,27.0651666147618,0,"data","H","H","HVHS"
7,601,30,27.0651666147618,1,"data","H","H","HVHS"
7,601,31,27.0651666147618,0,"data","H","H","HVHS"
7,601,32,15.3585331672376,1,"data","H","H","HVHS"
7,601,33,11.4563220180629,0,"data","H","H","HVHS"
7,601,34,34.8695889131112,0,"data","H","H","HVHS"
7,601,35,19.2607443164123,1,"data","H","H","HVHS"
7,601,36,27.0651666147618,1,"data","H","H","HVHS"
7,601,37,15.3585331672376,1,"data","H","H","HVHS"
7,601,38,11.4563220180629,0,"data","H","H","HVHS"
7,601,39,34.8695889131112,0,"data","H","H","HVHS"
7,601,40,30.9673777639365,0,"data","H","H","HVHS"
7,601,41,23.162955465587,0,"data","H","H","HVHS"
7,601,42,23.162955465587,1,"data","H","H","HVHS"
7,601,43,27.0651666147618,0,"data","H","H","HVHS"
7,601,44,19.2607443164123,1,"data","H","H","HVHS"
7,601,45,19.2607443164123,1,"data","H","H","HVHS"
7,601,46,27.0651666147618,0,"data","H","H","HVHS"
7,601,47,30.9673777639365,0,"data","H","H","HVHS"
7,601,48,42.6740112114606,1,"data","H","H","HVHS"
7,601,49,27.0651666147618,0,"data","H","H","HVHS"
7,601,50,42.6740112114606,0,"data","H","H","HVHS"
7,601,51,38.7718000622859,0,"data","H","H","HVHS"
7,601,52,34.8695889131112,1,"data","H","H","HVHS"
7,601,53,34.8695889131112,0,"data","H","H","HVHS"
7,601,54,30.9673777639365,1,"data","H","H","HVHS"
7,601,55,30.9673777639365,0,"data","H","H","HVHS"
7,601,56,30.9673777639365,0,"data","H","H","HVHS"
7,601,57,42.6740112114606,1,"data","H","H","HVHS"
7,601,58,38.7718000622859,1,"data","H","H","HVHS"
7,601,59,38.7718000622859,0,"data","H","H","HVHS"
7,601,60,19.2607443164123,0,"data","H","H","HVHS"
7,601,61,30.9673777639365,1,"data","H","H","HVHS"
7,601,62,27.0651666147618,1,"data","H","H","HVHS"
7,601,63,30.9673777639365,0,"data","H","H","HVHS"
7,601,64,30.9673777639365,0,"data","H","H","HVHS"
7,601,65,19.2607443164123,1,"data","H","H","HVHS"
7,601,66,11.4563220180629,1,"data","H","H","HVHS"
7,601,67,23.162955465587,1,"data","H","H","HVHS"
7,601,68,19.2607443164123,1,"data","H","H","HVHS"
7,601,69,23.162955465587,0,"data","H","H","HVHS"
7,601,70,23.162955465587,1,"data","H","H","HVHS"
7,601,71,27.0651666147618,0,"data","H","H","HVHS"
7,601,72,23.162955465587,1,"data","H","H","HVHS"
7,601,73,23.162955465587,0,"data","H","H","HVHS"
7,601,74,30.9673777639365,0,"data","H","H","HVHS"
7,601,75,15.3585331672376,0,"data","H","H","HVHS"
7,601,76,42.6740112114606,0,"data","H","H","HVHS"
7,601,77,42.6740112114606,1,"data","H","H","HVHS"
7,601,78,42.6740112114606,1,"data","H","H","HVHS"
7,601,79,42.6740112114606,0,"data","H","H","HVHS"
7,601,80,30.9673777639365,0,"data","H","H","HVHS"
8,603,1,23.4315741894183,1,"data","H","H","HVHS"
8,603,2,37.5290775632375,1,"data","H","H","HVHS"
8,603,3,37.5290775632375,1,"data","H","H","HVHS"
8,603,4,46.9274131457836,1,"data","H","H","HVHS"
8,603,5,32.8299097719644,0,"data","H","H","HVHS"
8,603,6,42.2282453545105,0,"data","H","H","HVHS"
8,603,7,32.8299097719644,1,"data","H","H","HVHS"
8,603,8,28.1307419806914,1,"data","H","H","HVHS"
8,603,9,32.8299097719644,0,"data","H","H","HVHS"
8,603,10,46.9274131457836,0,"data","H","H","HVHS"
8,603,11,32.8299097719644,1,"data","H","H","HVHS"
8,603,12,28.1307419806914,0,"data","H","H","HVHS"
8,603,13,28.1307419806914,0,"data","H","H","HVHS"
8,603,14,28.1307419806914,1,"data","H","H","HVHS"
8,603,15,37.5290775632375,1,"data","H","H","HVHS"
8,603,16,51.6265809370566,1,"data","H","H","HVHS"
8,603,17,65.7240843108758,1,"data","H","H","HVHS"
8,603,18,46.9274131457836,1,"data","H","H","HVHS"
8,603,19,61.0249165196028,0,"data","H","H","HVHS"
8,603,20,42.2282453545105,1,"data","H","H","HVHS"
8,603,21,56.3257487283297,1,"data","H","H","HVHS"
8,603,22,51.6265809370566,0,"data","H","H","HVHS"
8,603,23,56.3257487283297,1,"data","H","H","HVHS"
8,603,24,61.0249165196028,0,"data","H","H","HVHS"
8,603,25,56.3257487283297,0,"data","H","H","HVHS"
8,603,26,61.0249165196028,1,"data","H","H","HVHS"
8,603,27,56.3257487283297,1,"data","H","H","HVHS"
8,603,28,42.2282453545105,0,"data","H","H","HVHS"
8,603,29,46.9274131457836,0,"data","H","H","HVHS"
8,603,30,46.9274131457836,1,"data","H","H","HVHS"
8,603,31,46.9274131457836,0,"data","H","H","HVHS"
8,603,32,32.8299097719644,1,"data","H","H","HVHS"
8,603,33,28.1307419806914,0,"data","H","H","HVHS"
8,603,34,56.3257487283297,0,"data","H","H","HVHS"
8,603,35,37.5290775632375,1,"data","H","H","HVHS"
8,603,36,46.9274131457836,1,"data","H","H","HVHS"
8,603,37,32.8299097719644,1,"data","H","H","HVHS"
8,603,38,28.1307419806914,0,"data","H","H","HVHS"
8,603,39,56.3257487283297,0,"data","H","H","HVHS"
8,603,40,51.6265809370566,0,"data","H","H","HVHS"
8,603,41,42.2282453545105,0,"data","H","H","HVHS"
8,603,42,42.2282453545105,1,"data","H","H","HVHS"
8,603,43,46.9274131457836,0,"data","H","H","HVHS"
8,603,44,37.5290775632375,1,"data","H","H","HVHS"
8,603,45,37.5290775632375,1,"data","H","H","HVHS"
8,603,46,46.9274131457836,0,"data","H","H","HVHS"
8,603,47,51.6265809370566,0,"data","H","H","HVHS"
8,603,48,65.7240843108758,1,"data","H","H","HVHS"
8,603,49,46.9274131457836,0,"data","H","H","HVHS"
8,603,50,65.7240843108758,0,"data","H","H","HVHS"
8,603,51,61.0249165196028,0,"data","H","H","HVHS"
8,603,52,56.3257487283297,1,"data","H","H","HVHS"
8,603,53,56.3257487283297,0,"data","H","H","HVHS"
8,603,54,51.6265809370566,1,"data","H","H","HVHS"
8,603,55,51.6265809370566,0,"data","H","H","HVHS"
8,603,56,51.6265809370566,0,"data","H","H","HVHS"
8,603,57,65.7240843108758,1,"data","H","H","HVHS"
8,603,58,61.0249165196028,1,"data","H","H","HVHS"
8,603,59,61.0249165196028,0,"data","H","H","HVHS"
8,603,60,37.5290775632375,0,"data","H","H","HVHS"
8,603,61,51.6265809370566,1,"data","H","H","HVHS"
8,603,62,46.9274131457836,1,"data","H","H","HVHS"
8,603,63,51.6265809370566,0,"data","H","H","HVHS"
8,603,64,51.6265809370566,0,"data","H","H","HVHS"
8,603,65,37.5290775632375,1,"data","H","H","HVHS"
8,603,66,28.1307419806914,1,"data","H","H","HVHS"
8,603,67,42.2282453545105,1,"data","H","H","HVHS"
8,603,68,37.5290775632375,1,"data","H","H","HVHS"
8,603,69,42.2282453545105,0,"data","H","H","HVHS"
8,603,70,42.2282453545105,1,"data","H","H","HVHS"
8,603,71,46.9274131457836,0,"data","H","H","HVHS"
8,603,72,42.2282453545105,1,"data","H","H","HVHS"
8,603,73,42.2282453545105,0,"data","H","H","HVHS"
8,603,74,51.6265809370566,0,"data","H","H","HVHS"
8,603,75,32.8299097719644,0,"data","H","H","HVHS"
8,603,76,65.7240843108758,0,"data","H","H","HVHS"
8,603,77,65.7240843108758,1,"data","H","H","HVHS"
8,603,78,65.7240843108758,1,"data","H","H","HVHS"
8,603,79,65.7240843108758,0,"data","H","H","HVHS"
8,603,80,51.6265809370566,0,"data","H","H","HVHS"
9,604,1,2.4888728848749,1,"data","H","H","HVHS"
9,604,2,16.0294365721997,1,"data","H","H","HVHS"
9,604,3,16.0294365721997,1,"data","H","H","HVHS"
9,604,4,25.0564790304163,1,"data","H","H","HVHS"
9,604,5,11.5159153430915,0,"data","H","H","HVHS"
9,604,6,20.542957801308,0,"data","H","H","HVHS"
9,604,7,11.5159153430915,1,"data","H","H","HVHS"
9,604,8,7.00239411398318,1,"data","H","H","HVHS"
9,604,9,11.5159153430915,0,"data","H","H","HVHS"
9,604,10,25.0564790304163,0,"data","H","H","HVHS"
9,604,11,11.5159153430915,1,"data","H","H","HVHS"
9,604,12,7.00239411398318,0,"data","H","H","HVHS"
9,604,13,7.00239411398318,0,"data","H","H","HVHS"
9,604,14,7.00239411398318,1,"data","H","H","HVHS"
9,604,15,16.0294365721997,1,"data","H","H","HVHS"
9,604,16,29.5700002595246,1,"data","H","H","HVHS"
9,604,17,43.1105639468494,1,"data","H","H","HVHS"
9,604,18,25.0564790304163,1,"data","H","H","HVHS"
9,604,19,38.5970427177411,0,"data","H","H","HVHS"
9,604,20,20.542957801308,1,"data","H","H","HVHS"
9,604,21,34.0835214886328,1,"data","H","H","HVHS"
9,604,22,29.5700002595246,0,"data","H","H","HVHS"
9,604,23,34.0835214886328,1,"data","H","H","HVHS"
9,604,24,38.5970427177411,0,"data","H","H","HVHS"
9,604,25,34.0835214886328,0,"data","H","H","HVHS"
9,604,26,38.5970427177411,1,"data","H","H","HVHS"
9,604,27,34.0835214886328,1,"data","H","H","HVHS"
9,604,28,20.542957801308,0,"data","H","H","HVHS"
9,604,29,25.0564790304163,0,"data","H","H","HVHS"
9,604,30,25.0564790304163,1,"data","H","H","HVHS"
9,604,31,25.0564790304163,0,"data","H","H","HVHS"
9,604,32,11.5159153430915,1,"data","H","H","HVHS"
9,604,33,7.00239411398318,0,"data","H","H","HVHS"
9,604,34,34.0835214886328,0,"data","H","H","HVHS"
9,604,35,16.0294365721997,1,"data","H","H","HVHS"
9,604,36,25.0564790304163,1,"data","H","H","HVHS"
9,604,37,11.5159153430915,1,"data","H","H","HVHS"
9,604,38,7.00239411398318,0,"data","H","H","HVHS"
9,604,39,34.0835214886328,0,"data","H","H","HVHS"
9,604,40,29.5700002595246,0,"data","H","H","HVHS"
9,604,41,20.542957801308,0,"data","H","H","HVHS"
9,604,42,20.542957801308,1,"data","H","H","HVHS"
9,604,43,25.0564790304163,0,"data","H","H","HVHS"
9,604,44,16.0294365721997,1,"data","H","H","HVHS"
9,604,45,16.0294365721997,1,"data","H","H","HVHS"
9,604,46,25.0564790304163,0,"data","H","H","HVHS"
9,604,47,29.5700002595246,0,"data","H","H","HVHS"
9,604,48,43.1105639468494,1,"data","H","H","HVHS"
9,604,49,25.0564790304163,0,"data","H","H","HVHS"
9,604,50,43.1105639468494,0,"data","H","H","HVHS"
9,604,51,38.5970427177411,0,"data","H","H","HVHS"
9,604,52,34.0835214886328,1,"data","H","H","HVHS"
9,604,53,34.0835214886328,0,"data","H","H","HVHS"
9,604,54,29.5700002595246,1,"data","H","H","HVHS"
9,604,55,29.5700002595246,0,"data","H","H","HVHS"
9,604,56,29.5700002595246,0,"data","H","H","HVHS"
9,604,57,43.1105639468494,1,"data","H","H","HVHS"
9,604,58,38.5970427177411,1,"data","H","H","HVHS"
9,604,59,38.5970427177411,0,"data","H","H","HVHS"
9,604,60,16.0294365721997,0,"data","H","H","HVHS"
9,604,61,29.5700002595246,1,"data","H","H","HVHS"
9,604,62,25.0564790304163,1,"data","H","H","HVHS"
9,604,63,29.5700002595246,0,"data","H","H","HVHS"
9,604,64,29.5700002595246,0,"data","H","H","HVHS"
9,604,65,16.0294365721997,1,"data","H","H","HVHS"
9,604,66,7.00239411398318,1,"data","H","H","HVHS"
9,604,67,20.542957801308,1,"data","H","H","HVHS"
9,604,68,16.0294365721997,1,"data","H","H","HVHS"
9,604,69,20.542957801308,0,"data","H","H","HVHS"
9,604,70,20.542957801308,1,"data","H","H","HVHS"
9,604,71,25.0564790304163,0,"data","H","H","HVHS"
9,604,72,20.542957801308,1,"data","H","H","HVHS"
9,604,73,20.542957801308,0,"data","H","H","HVHS"
9,604,74,29.5700002595246,0,"data","H","H","HVHS"
9,604,75,11.5159153430915,0,"data","H","H","HVHS"
9,604,76,43.1105639468494,0,"data","H","H","HVHS"
9,604,77,43.1105639468494,1,"data","H","H","HVHS"
9,604,78,43.1105639468494,1,"data","H","H","HVHS"
9,604,79,43.1105639468494,0,"data","H","H","HVHS"
9,604,80,29.5700002595246,0,"data","H","H","HVHS"
10,605,1,4.46889381985536,1,"data","H","H","HVHS"
10,605,2,20.4131738987508,1,"data","H","H","HVHS"
10,605,3,20.4131738987508,1,"data","H","H","HVHS"
10,605,4,31.0426939513478,1,"data","H","H","HVHS"
10,605,5,15.0984138724523,0,"data","H","H","HVHS"
10,605,6,25.7279339250493,0,"data","H","H","HVHS"
10,605,7,15.0984138724523,1,"data","H","H","HVHS"
10,605,8,9.78365384615385,1,"data","H","H","HVHS"
10,605,9,15.0984138724523,0,"data","H","H","HVHS"
10,605,10,31.0426939513478,0,"data","H","H","HVHS"
10,605,11,15.0984138724523,1,"data","H","H","HVHS"
10,605,12,9.78365384615385,0,"data","H","H","HVHS"
10,605,13,9.78365384615385,0,"data","H","H","HVHS"
10,605,14,9.78365384615385,1,"data","H","H","HVHS"
10,605,15,20.4131738987508,1,"data","H","H","HVHS"
10,605,16,36.3574539776463,1,"data","H","H","HVHS"
10,605,17,52.3017340565417,1,"data","H","H","HVHS"
10,605,18,31.0426939513478,1,"data","H","H","HVHS"
10,605,19,46.9869740302433,0,"data","H","H","HVHS"
10,605,20,25.7279339250493,1,"data","H","H","HVHS"
10,605,21,41.6722140039448,1,"data","H","H","HVHS"
10,605,22,36.3574539776463,0,"data","H","H","HVHS"
10,605,23,41.6722140039448,1,"data","H","H","HVHS"
10,605,24,46.9869740302433,0,"data","H","H","HVHS"
10,605,25,41.6722140039448,0,"data","H","H","HVHS"
10,605,26,46.9869740302433,1,"data","H","H","HVHS"
10,605,27,41.6722140039448,1,"data","H","H","HVHS"
10,605,28,25.7279339250493,0,"data","H","H","HVHS"
10,605,29,31.0426939513478,0,"data","H","H","HVHS"
10,605,30,31.0426939513478,1,"data","H","H","HVHS"
10,605,31,31.0426939513478,0,"data","H","H","HVHS"
10,605,32,15.0984138724523,1,"data","H","H","HVHS"
10,605,33,9.78365384615385,0,"data","H","H","HVHS"
10,605,34,41.6722140039448,0,"data","H","H","HVHS"
10,605,35,20.4131738987508,1,"data","H","H","HVHS"
10,605,36,31.0426939513478,1,"data","H","H","HVHS"
10,605,37,15.0984138724523,1,"data","H","H","HVHS"
10,605,38,9.78365384615385,0,"data","H","H","HVHS"
10,605,39,41.6722140039448,0,"data","H","H","HVHS"
10,605,40,36.3574539776463,0,"data","H","H","HVHS"
10,605,41,25.7279339250493,0,"data","H","H","HVHS"
10,605,42,25.7279339250493,1,"data","H","H","HVHS"
10,605,43,31.0426939513478,0,"data","H","H","HVHS"
10,605,44,20.4131738987508,1,"data","H","H","HVHS"
10,605,45,20.4131738987508,1,"data","H","H","HVHS"
10,605,46,31.0426939513478,0,"data","H","H","HVHS"
10,605,47,36.3574539776463,0,"data","H","H","HVHS"
10,605,48,52.3017340565417,1,"data","H","H","HVHS"
10,605,49,31.0426939513478,0,"data","H","H","HVHS"
10,605,50,52.3017340565417,0,"data","H","H","HVHS"
10,605,51,46.9869740302433,0,"data","H","H","HVHS"
10,605,52,41.6722140039448,1,"data","H","H","HVHS"
10,605,53,41.6722140039448,0,"data","H","H","HVHS"
10,605,54,36.3574539776463,1,"data","H","H","HVHS"
10,605,55,36.3574539776463,0,"data","H","H","HVHS"
10,605,56,36.3574539776463,0,"data","H","H","HVHS"
10,605,57,52.3017340565417,1,"data","H","H","HVHS"
10,605,58,46.9869740302433,1,"data","H","H","HVHS"
10,605,59,46.9869740302433,0,"data","H","H","HVHS"
10,605,60,20.4131738987508,0,"data","H","H","HVHS"
10,605,61,36.3574539776463,1,"data","H","H","HVHS"
10,605,62,31.0426939513478,1,"data","H","H","HVHS"
10,605,63,36.3574539776463,0,"data","H","H","HVHS"
10,605,64,36.3574539776463,0,"data","H","H","HVHS"
10,605,65,20.4131738987508,1,"data","H","H","HVHS"
10,605,66,9.78365384615385,1,"data","H","H","HVHS"
10,605,67,25.7279339250493,1,"data","H","H","HVHS"
10,605,68,20.4131738987508,1,"data","H","H","HVHS"
10,605,69,25.7279339250493,0,"data","H","H","HVHS"
10,605,70,25.7279339250493,1,"data","H","H","HVHS"
10,605,71,31.0426939513478,0,"data","H","H","HVHS"
10,605,72,25.7279339250493,1,"data","H","H","HVHS"
10,605,73,25.7279339250493,0,"data","H","H","HVHS"
10,605,74,36.3574539776463,0,"data","H","H","HVHS"
10,605,75,15.0984138724523,0,"data","H","H","HVHS"
10,605,76,52.3017340565417,0,"data","H","H","HVHS"
10,605,77,52.3017340565417,1,"data","H","H","HVHS"
10,605,78,52.3017340565417,1,"data","H","H","HVHS"
10,605,79,52.3017340565417,0,"data","H","H","HVHS"
10,605,80,36.3574539776463,0,"data","H","H","HVHS"
11,701,1,45.8622974015951,1,"data","H","H","HVHS"
11,701,2,45.8622974015951,1,"data","H","H","HVHS"
11,701,3,40.9420075465226,1,"data","H","H","HVHS"
11,701,4,36.0217176914501,0,"data","H","H","HVHS"
11,701,5,36.0217176914501,0,"data","H","H","HVHS"
11,701,6,65.5434568218849,0,"data","H","H","HVHS"
11,701,7,26.1811379813052,1,"data","H","H","HVHS"
11,701,8,40.9420075465226,1,"data","H","H","HVHS"
11,701,9,31.1014278363777,0,"data","H","H","HVHS"
11,701,10,36.0217176914501,0,"data","H","H","HVHS"
11,701,11,60.6231669668124,1,"data","H","H","HVHS"
11,701,12,36.0217176914501,1,"data","H","H","HVHS"
11,701,13,45.8622974015951,0,"data","H","H","HVHS"
11,701,14,45.8622974015951,1,"data","H","H","HVHS"
11,701,15,40.9420075465226,1,"data","H","H","HVHS"
11,701,16,31.1014278363777,1,"data","H","H","HVHS"
11,701,17,75.3840365320298,1,"data","H","H","HVHS"
11,701,18,65.5434568218849,1,"data","H","H","HVHS"
11,701,19,70.4637466769574,0,"data","H","H","HVHS"
11,701,20,65.5434568218849,1,"data","H","H","HVHS"
11,701,21,65.5434568218849,1,"data","H","H","HVHS"
11,701,22,75.3840365320298,1,"data","H","H","HVHS"
11,701,23,65.5434568218849,0,"data","H","H","HVHS"
11,701,24,65.5434568218849,0,"data","H","H","HVHS"
11,701,25,75.3840365320298,1,"data","H","H","HVHS"
11,701,26,75.3840365320298,0,"data","H","H","HVHS"
11,701,27,65.5434568218849,0,"data","H","H","HVHS"
11,701,28,75.3840365320298,0,"data","H","H","HVHS"
11,701,29,60.6231669668124,1,"data","H","H","HVHS"
11,701,30,55.70287711174,1,"data","H","H","HVHS"
11,701,31,60.6231669668124,1,"data","H","H","HVHS"
11,701,32,70.4637466769574,0,"data","H","H","HVHS"
11,701,33,60.6231669668124,0,"data","H","H","HVHS"
11,701,34,36.0217176914501,1,"data","H","H","HVHS"
11,701,35,45.8622974015951,1,"data","H","H","HVHS"
11,701,36,36.0217176914501,1,"data","H","H","HVHS"
11,701,37,40.9420075465226,0,"data","H","H","HVHS"
11,701,38,50.7825872566675,0,"data","H","H","HVHS"
11,701,39,31.1014278363777,0,"data","H","H","HVHS"
11,701,40,36.0217176914501,0,"data","H","H","HVHS"
11,701,41,36.0217176914501,1,"data","H","H","HVHS"
11,701,42,40.9420075465226,0,"data","H","H","HVHS"
11,701,43,40.9420075465226,1,"data","H","H","HVHS"
11,701,44,40.9420075465226,1,"data","H","H","HVHS"
11,701,45,55.70287711174,0,"data","H","H","HVHS"
11,701,46,36.0217176914501,0,"data","H","H","HVHS"
11,701,47,36.0217176914501,1,"data","H","H","HVHS"
11,701,48,31.1014278363777,0,"data","H","H","HVHS"
11,701,49,75.3840365320298,1,"data","H","H","HVHS"
11,701,50,55.70287711174,0,"data","H","H","HVHS"
11,701,51,45.8622974015951,1,"data","H","H","HVHS"
11,701,52,45.8622974015951,0,"data","H","H","HVHS"
11,701,53,50.7825872566675,0,"data","H","H","HVHS"
11,701,54,55.70287711174,0,"data","H","H","HVHS"
11,701,55,55.70287711174,1,"data","H","H","HVHS"
11,701,56,50.7825872566675,1,"data","H","H","HVHS"
11,701,57,40.9420075465226,0,"data","H","H","HVHS"
11,701,58,65.5434568218849,0,"data","H","H","HVHS"
11,701,59,50.7825872566675,1,"data","H","H","HVHS"
11,701,60,65.5434568218849,1,"data","H","H","HVHS"
11,701,61,40.9420075465226,0,"data","H","H","HVHS"
11,701,62,36.0217176914501,0,"data","H","H","HVHS"
11,701,63,55.70287711174,1,"data","H","H","HVHS"
11,701,64,36.0217176914501,1,"data","H","H","HVHS"
11,701,65,55.70287711174,1,"data","H","H","HVHS"
11,701,66,50.7825872566675,0,"data","H","H","HVHS"
11,701,67,26.1811379813052,0,"data","H","H","HVHS"
11,701,68,50.7825872566675,0,"data","H","H","HVHS"
11,701,69,45.8622974015951,1,"data","H","H","HVHS"
11,701,70,26.1811379813052,0,"data","H","H","HVHS"
11,701,71,36.0217176914501,1,"data","H","H","HVHS"
11,701,72,36.0217176914501,0,"data","H","H","HVHS"
11,701,73,31.1014278363777,0,"data","H","H","HVHS"
11,701,74,40.9420075465226,0,"data","H","H","HVHS"
11,701,75,36.0217176914501,1,"data","H","H","HVHS"
11,701,76,36.0217176914501,0,"data","H","H","HVHS"
11,701,77,70.4637466769574,1,"data","H","H","HVHS"
11,701,78,60.6231669668124,1,"data","H","H","HVHS"
11,701,79,70.4637466769574,0,"data","H","H","HVHS"
11,701,80,55.70287711174,0,"data","H","H","HVHS"
12,702,1,39.6117827587015,0,"data","H","H","HVHS"
12,702,2,52.1016155314034,0,"data","H","H","HVHS"
12,702,3,43.7750603496021,0,"data","H","H","HVHS"
12,702,4,22.958672395099,1,"data","H","H","HVHS"
12,702,5,43.7750603496021,0,"data","H","H","HVHS"
12,702,6,39.6117827587015,0,"data","H","H","HVHS"
12,702,7,27.1219499859996,0,"data","H","H","HVHS"
12,702,8,39.6117827587015,0,"data","H","H","HVHS"
12,702,9,39.6117827587015,1,"data","H","H","HVHS"
12,702,10,31.2852275769002,1,"data","H","H","HVHS"
12,702,11,47.9383379405027,1,"data","H","H","HVHS"
12,702,12,27.1219499859996,0,"data","H","H","HVHS"
12,702,13,35.4485051678009,0,"data","H","H","HVHS"
12,702,14,27.1219499859996,1,"data","H","H","HVHS"
12,702,15,35.4485051678009,0,"data","H","H","HVHS"
12,702,16,35.4485051678009,1,"data","H","H","HVHS"
12,702,17,35.4485051678009,1,"data","H","H","HVHS"
12,702,18,60.4281707132046,0,"data","H","H","HVHS"
12,702,19,56.264893122304,0,"data","H","H","HVHS"
12,702,20,47.9383379405027,1,"data","H","H","HVHS"
12,702,21,60.4281707132046,0,"data","H","H","HVHS"
12,702,22,47.9383379405027,0,"data","H","H","HVHS"
12,702,23,52.1016155314034,1,"data","H","H","HVHS"
12,702,24,47.9383379405027,1,"data","H","H","HVHS"
12,702,25,52.1016155314034,0,"data","H","H","HVHS"
12,702,26,56.264893122304,0,"data","H","H","HVHS"
12,702,27,47.9383379405027,0,"data","H","H","HVHS"
12,702,28,56.264893122304,0,"data","H","H","HVHS"
12,702,29,43.7750603496021,0,"data","H","H","HVHS"
12,702,30,56.264893122304,1,"data","H","H","HVHS"
12,702,31,22.958672395099,1,"data","H","H","HVHS"
12,702,32,35.4485051678009,1,"data","H","H","HVHS"
12,702,33,35.4485051678009,0,"data","H","H","HVHS"
12,702,34,22.958672395099,0,"data","H","H","HVHS"
